Permit #,query,status,matched_address,lat,lon
63097,1908 PAVILLION WAY,Match,"1908 PAVILION WAY, LEXINGTON, KY, 40509",38.020897771807,-84.418062356812
86192,1198 MILLERSBURG RD.,Match,"1198 MILLERSBURG RD, PARIS, KY, 40361",38.247931672535,-84.207096534678
75079,110 N MILL STREET,Match,"110 N MILL ST, LEXINGTON, KY, 40507",38.048317896903,-84.498515591322
75076,2351 BUENA VISTA ROAD,Match,"2351 BUENA VISTA RD, LEXINGTON, KY, 40505",38.041741825198,-84.421758011341
90691,299 W LOUDON AVE,Match,"299 W LOUDON AVE, LEXINGTON, KY, 40508",38.062769959367,-84.492509630859
76396,"191 JEFFERSON STREET, 1ST FLOOR",Match,"191 JEFFERSON ST, LEXINGTON, KY, 40508",38.05345213526,-84.500873139279
76398,105 N. LIMESTONE,Match,"105 N LIMESTONE ST, LEXINGTON, KY, 40507",38.046579553737,-84.496877647159
59830,3347 TATES CREEK RD,Match,"3347 TATES CREEK RD, LEXINGTON, KY, 40502",37.996000547936,-84.495719520212
80653,3805 DYLAN PLACE,Match,"3805 DYLAN PL, LEXINGTON, KY, 40514",37.981270527802,-84.551887981911
90208,15 PRINCE AVE L15,Match,"15 PRINCE AVE, LEXINGTON, KY, 40511",38.070541304798,-84.498095206327
89467,102 W. VINE STREET,Match,"102 W VINE ST, LEXINGTON, KY, 40507",38.045749101862,-84.498089015563
64182,540 WEST SECOND STREET,Match,"540 W 2ND ST, LEXINGTON, KY, 40508",38.053750509374,-84.500664723437
86199,1198 MILLENSBURG RD,Match,"1198 MILLERSBURG RD, PARIS, KY, 40361",38.247931672535,-84.207096534678
90209,201 EASTIN DR,Match,"201 EASTIN RD, LEXINGTON, KY, 40505",38.06653324697,-84.458237181429
65273,400 LAFAYETTE AVE,Match,"400 LAFAYETTE PKWY, LEXINGTON, KY, 40503",38.027344253575,-84.525854712242
65285,1900 PLAUDIT PLACE,Match,"1900 PLAUDIT PL, LEXINGTON, KY, 40509",38.018329452533,-84.41604185238
69642,1318 RUSSELL CAVE RD.,Match,"1318 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.069564899422,-84.478881452955
65287,397 WALLER AVE,Match,"397 WALLER AVE, LEXINGTON, KY, 40504",38.031380425915,-84.520780086525
65047,130 E. HIGH STREET,Match,"130 E HIGH ST, LEXINGTON, KY, 40507",38.044689939035,-84.498368656137
68558,1600 MAN-O-WAR BLVD.,Match,"1600 MAN O WAR BLVD, LEXINGTON, KY, 40513",38.017800964696,-84.57519981492
91576,2024 DORSET DRIVE,Match,"2024 DORSET DR, LEXINGTON, KY, 40504",38.054474207828,-84.546616413981
77031,531 SOUTHLAND DRIVE,Match,"531 SOUTHBEND DR, LEXINGTON, KY, 40503",38.025617428405,-84.529411809866
77033,"3090 TODDS RD., STE.",Match,"3090 TODDS RD, LEXINGTON, KY, 40509",38.009376985979,-84.424672120457
77034,3801 MALL ROAD,Match,"3801 MALL RD, LEXINGTON, KY, 40503",37.985253300986,-84.530712605953
61915,2320 PALUMBO DR,Match,"2320 PALUMBO DR, LEXINGTON, KY, 40509",38.022375011652,-84.453594959265
81536,466 ANGLIANA AVE,Match,"466 ANGLIANA AVE, LEXINGTON, KY, 40508",38.042524451807,-84.511914916918
75081,285 E. SIXTH STREET,Match,"285 E 6TH ST, LEXINGTON, KY, 40508",38.050321974121,-84.482299474177
69882,1863 PLAUDIT PLACE,Match,"1863 PLAUDIT PL, LEXINGTON, KY, 40509",38.016287968147,-84.418255482162
59609,1533 EASTLAND PKWY.,Match,"1533 EASTLAND PKWY, LEXINGTON, KY, 40505",38.046065782715,-84.452856814792
59608,388 WOODLAND AVENUE,Match,"388 WOODLAND AVE, LEXINGTON, KY, 40508",38.034682172838,-84.495678735859
68790,808 E HIGH ST,Match,"808 E HIGH ST, LEXINGTON, KY, 40502",38.030974194041,-84.490049639023
68564,4240 SARON DR.,Match,"4240 SARON DR, LEXINGTON, KY, 40515",37.966957581463,-84.502150444856
88390,734 HILL RISE CT,Match,"734 HILL RISE CT, LEXINGTON, KY, 40504",38.04670513129,-84.534280605944
70400,345 SOUTH LIMESTONE,Match,"345 S LIMESTONE ST, LEXINGTON, KY, 40508",38.042425611122,-84.502704652854
71970,2703 RICHMOND RD,Match,"2703 RICHMOND RD, LEXINGTON, KY, 40509",38.009246825809,-84.454344860319
92655,2531 OLD ROSEBUD RD.,Match,"2531 OLD ROSEBUD RD, LEXINGTON, KY, 40509",38.02824454757,-84.430972166566
76172,133 N. LIMESTONE,Match,"133 N LIMESTONE ST, LEXINGTON, KY, 40507",38.04715040424,-84.496064565289
79200,1509 COLESBURY CIRCLE,Match,"1509 COLESBURY CIR, LEXINGTON, KY, 40511",38.073767423254,-84.482527868339
83942,1095 ROCKBRIDGE RD,Match,"1095 ROCKBRIDGE RD, LEXINGTON, KY, 40515",37.957706480465,-84.49092823858
60843,2145 SIR BARTON WAY,Match,"2145 SIR BARTON WAY, LEXINGTON, KY, 40509",38.021204768682,-84.419621231534
59610,785 NORTH BROADWAY,Match,"785 N BROADWAY RD, LEXINGTON, KY, 40508",38.059525952038,-84.484823635287
60841,2155 SIR BARTON WAY,Match,"2155 SIR BARTON WAY, LEXINGTON, KY, 40509",38.021310901258,-84.419860814651
78358,222 WILSON DOWNING ROAD,Match,"222 WILSON DOWNING RD, LEXINGTON, KY, 40517",37.983426185193,-84.518570180735
91558,516 BOOKER STREET,Match,"516 BOOKER ST, LEXINGTON, KY, 40508",38.061952459767,-84.501508446083
69424,2688 PINK PIGEON WAY,Match,"2688 PINK PIGEON PKWY, LEXINGTON, KY, 40509",38.02245148653,-84.426396558409
91112,2100 FONTAINE RD.,Match,"2100 FONTAINE RD, LEXINGTON, KY, 40502",38.017317123837,-84.469170471137
88182,1430 VILLAGE DR,Match,"1430 VILLAGE DR, LEXINGTON, KY, 40504",38.048319463981,-84.549045150788
90028,161 CANARY ROAD,Match,"161 CANARY RD, LEXINGTON, KY, 40503",37.99360258529,-84.518698469119
70890,2905 RICHMOND ROAD,Match,"2905 RICHMOND SRD, LEXINGTON, KY, 40509",38.006202346769,-84.449491185027
79471,3401 NICHOLASVILLE RD. SPACE T49A,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
90262,501 W SIXTH STREET,Match,"501 W 6TH ST, LEXINGTON, KY, 40508",38.05918362219,-84.491999523951
80467,1365 DEVONPORT DRIVE,Match,"1365 DEVONPORT DR, LEXINGTON, KY, 40504",38.048703048701,-84.553548336626
89039,3280 KEITHSHIRE DRIVE,Match,"3280 KEITHSHIRE WAY, LEXINGTON, KY, 40503",37.993440906753,-84.544116704823
69420,260 RICHARDSON PLACE,Match,"260 RICHARDSON PL, LEXINGTON, KY, 40509",37.980501185345,-84.411832152772
67256,1493 ALEXANDRIA DRIVE,Match,"1493 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.046999233651,-84.552018022994
89022,717 NORTH BROADWAY,Match,"717 N BROADWAY RD, LEXINGTON, KY, 40508",38.058580589572,-84.486189234669
73934,3417 NICHOLASVILLE RD. FC-52,Match,"3417 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.988213316776,-84.525299822272
67013,141 E. MAIN ST,Match,"141 E MAIN ST, LEXINGTON, KY, 40507",38.045858995474,-84.496372040131
90259,812 STATESMAN WAY,Match,"812 STATESMAN WAY, LEXINGTON, KY, 40505",38.041185199341,-84.465043784963
56360,533 E MAIN ST,Match,"533 E MAIN ST, LEXINGTON, KY, 40508",38.038474250332,-84.4880075404
57693,1590 -A LEESTOWN RD,Match,"1590 LEESTOWN RD, LEXINGTON, KY, 40511",38.066956448992,-84.525437687434
57694,3284 EAGLE VIEW LANE,Match,"3284 EAGLE VIEW LN, LEXINGTON, KY, 40509",38.000070579028,-84.44300124239
81547,450 HAWKINS LANE,Match,"450 HAWKINS LN, SALVISA, KY, 40372",37.94565748454,-84.914467521426
59875,4250 SARON DR,Match,"4250 SARON DR, LEXINGTON, KY, 40515",37.96670295647,-84.502154513869
80213,2221 ELKHORN,Match,"2221 ELKHORN RD, LEXINGTON, KY, 40505",38.044637228859,-84.423018720158
63461,4101 TATES CREEK CENTER DR.,Match,"4101 TATES CREEK CENTRE DR, LEXINGTON, KY, 40517",37.96993417395,-84.497580956576
66979,133 NORTH LIMESTONE,Match,"133 N LIMESTONE ST, LEXINGTON, KY, 40507",38.04715040424,-84.496064565289
72178,867 S BROADWAY ST,Match,"867 S BROADWAY RD, LEXINGTON, KY, 40504",38.039814789729,-84.513786405666
66977,1907 PLAUDIT PLACE,Match,"1907 PLAUDIT PL, LEXINGTON, KY, 40509",38.018515341432,-84.415973137641
67829,1784 BRYAN STATION RD,Match,"1784 BRYAN STATION RD, LEXINGTON, KY, 40505",38.06319537735,-84.454842062399
67828,325 W. MAIN STREET,Match,"325 W MAIN ST, LEXINGTON, KY, 40507",38.04836728495,-84.499135991981
85017,240 CANARY RD,Match,"240 CANARY RD, LEXINGTON, KY, 40503",37.993618423171,-84.518532014298
86108,3110 WALL STREET,Match,"3110 WALL ST, LEXINGTON, KY, 40513",38.017023339493,-84.553875071471
61047,1996 PAVILLION WAY,Match,"1996 PAVILION WAY, LEXINGTON, KY, 40509",38.025090286943,-84.419069808646
77634,332 SOUTHLAND DRIVE,Match,"332 SOUTHLAND DR, LEXINGTON, KY, 40503",38.016466550981,-84.524642941714
76789,115 CHEAPSIDE,Match,"115 CHEAPSIDE ST, LEXINGTON, KY, 40507",38.047934211558,-84.498488936511
87430,2433 NICHOLASVILLE RD,Match,"2433 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.002497206297,-84.519894562616
91928,410 W VINE STREET,Match,"410 W VINE ST, LEXINGTON, KY, 40507",38.049316781514,-84.501044692312
75216,325 ROOSEVELT BLVD.,Match,"325 ROOSEVELT BLVD, LEXINGTON, KY, 40508",38.067246076671,-84.505968433391
72188,833 CHEVY CHASE PLACE,Match,"833 CHEVY CHASE PL, LEXINGTON, KY, 40502",38.028956239001,-84.491727075388
85008,1426 VILLAGE DR,Match,"1426 VILLAGE DR, LEXINGTON, KY, 40504",38.048388661881,-84.549053992737
56948,3393 TATES CREEK RD,Match,"3393 TATES CREEK RD, LEXINGTON, KY, 40502",37.992859691742,-84.495288277339
86577,729 LANE ALLEN,Match,"729 LANE ALLEN RD, LEXINGTON, KY, 40504",38.027347823222,-84.535746818527
78718,1528 CANTRILL DRIVE,Match,"1528 CANTRILL DR, LEXINGTON, KY, 40505",38.04956247589,-84.448997929094
56945,438 S ASHLAND AVE,Match,"438 S ASHLAND AVE, LEXINGTON, KY, 40502",38.029600425123,-84.492190757624
88750,3323 PARTNERS PLACE STE. 13 & 14,Match,"3323 PARTNER PL, LEXINGTON, KY, 40503",37.995931532937,-84.546770868763
56946,2301 PARIS PIKE,Match,"2301 PARIS PIKE, LEXINGTON, KY, 40505",38.078829696561,-84.450507269181
65666,1054 W HIGH ST,Match,"1054 W HIGH ST, LEXINGTON, KY, 40508",38.050241305978,-84.514539570206
73044,1141 RED MILE RD,Match,"1141 RED MILE RD, LEXINGTON, KY, 40504",38.039967144361,-84.519320646516
67608,3094 RICHMOND ROAD,Match,"3094 RICHMOND RD, LEXINGTON, KY, 40509",38.003166194451,-84.448208813751
77652,"535 S UPPER ST., STE. 175",Match,"535 S UPPER ST, LEXINGTON, KY, 40508",38.042829858033,-84.504305055056
88305,458 SOUTHLAND DR,Match,"458 SOUTHLAND DR, LEXINGTON, KY, 40503",38.019496085862,-84.527887957129
77417,2348 NICHOLASVILLE RD,Match,"2348 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.004578614531,-84.518849913642
88786,680 LIMA DR.,Match,"680 LIMA DR, LEXINGTON, KY, 40511",38.07290930865,-84.505884656143
62161,1424 ALEXANDRIA,Match,"1424 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.048181027809,-84.552054557969
64102,128 E. NEW CIRCLE RD,Match,"128 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.064423626542,-84.469418892144
64348,3615 NICHOLASVILLE RD,Match,"3615 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.986027013166,-84.526349857338
76790,536 W. THIRD STREET,Match,"536 W 3RD ST, LEXINGTON, KY, 40508",38.056220338526,-84.50009745733
76793,"141 ROJAY DRIVE, STE. 120",Match,"141 ROJAY DR, LEXINGTON, KY, 40503",37.984601449747,-84.528485203315
76794,3387 TATES CREEK ROAD,Match,"3387 TATES CREEK RD, LEXINGTON, KY, 40502",37.994352874781,-84.495500739511
76795,383 ROSE STREET,Match,"383 ROSE ST, LEXINGTON, KY, 40508",38.038195870601,-84.499363145987
76796,3750 MALL ROAD,Match,"3750 MALL RD, LEXINGTON, KY, 40503",37.984673466857,-84.530985106989
76797,4230 SARON DRIVE,Match,"4230 SARON DR, LEXINGTON, KY, 40515",37.967220252239,-84.502155547951
89867,233 RUCCIO WAY,Match,"233 RUCCIO WAY, LEXINGTON, KY, 40503",37.996204177865,-84.529042499622
85262,2240 BUENA VISTA DR,Match,"2240 BUENA VISTA RD, LEXINGTON, KY, 40505",38.042603464443,-84.427367942774
86351,475 EAST NEW CIRCLE RD,Match,"475 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.05500075982,-84.459811376703
64113,634-636 E LOUDON,Match,"636 E LOUDON AVE, LEXINGTON, KY, 40505",38.050038123549,-84.47304373986
90402,404 W MAIN STREET,Match,"404 W MAIN ST, LEXINGTON, KY, 40507",38.048953070134,-84.499985698852
75004,4401 OLD HARRODSBURG ROAD,Match,"4401 OLD HARRODSBURG RD, LEXINGTON, KY, 40513",37.996298717961,-84.584698652964
81929,486 W. 2ND ST.,Match,"486 W 2ND ST, LEXINGTON, KY, 40507",38.053421272551,-84.500292991802
78765,1301 WINCHESTER RD.,Match,"1301 WINCHESTER RD, LEXINGTON, KY, 40505",38.042843489057,-84.458376273754
80843,3191 BEAUMONT CENTRE CR,Match,"3191 BEAUMONT CENTRE CIR, LEXINGTON, KY, 40513",38.01967524537,-84.559572548698
88328,2112 LISA CIRCLE,Match,"2112 LISA CIR, LEXINGTON, KY, 40505",38.080215677249,-84.457008240183
78769,535 S. UPPER STREET STE. 145,Match,"535 S UPPER ST, LEXINGTON, KY, 40508",38.042829858033,-84.504305055056
90877,600 ST. ANTHONY DRIVE,Match,"600 ST ANTHONY DR, LEXINGTON, KY, 40505",38.058995075869,-84.447869939936
89410,115 N. LOCUST HILL DR,Match,"115 N LOCUST HILL DR, LEXINGTON, KY, 40509",38.00430215422,-84.446092742275
64591,228 S LIMESTONE,Match,"228 N LIMESTONE ST, LEXINGTON, KY, 40507",38.048761039202,-84.493517475108
62183,3470 RICHMOND ROAD,Match,"3470 RICHMOND RD, LEXINGTON, KY, 40509",37.99585214796,-84.440147415214
67630,1307 WINCHESTER RD,Match,"1307 WINCHESTER RD, LEXINGTON, KY, 40505",38.042850927131,-84.458325446908
67631,1857 PLAUDIT PLACE,Match,"1857 PLAUDIT PL, LEXINGTON, KY, 40509",38.015898883221,-84.418510305399
63274,1161 CENTRE PARKWAY,Match,"1161 CENTRE PKWY, LEXINGTON, KY, 40517",37.98270246632,-84.483933243008
68960,127 N LIMESTONE ST,Match,"127 N LIMESTONE ST, LEXINGTON, KY, 40507",38.047088730886,-84.496155362172
63275,350 VIRGINIA AVE,Match,"350 VIRGINIA AVE, LEXINGTON, KY, 40504",38.03742815809,-84.514134600764
75019,3475 SPURR ROAD,Match,"3475 SPURR RD, LEXINGTON, KY, 40511",38.110660192121,-84.548444778352
66548,3090 TODDS RD,Match,"3090 TODDS RD, LEXINGTON, KY, 40509",38.009376985979,-84.424672120457
78512,1314 RUSSELL CAVE RD.,Match,"1314 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.069504654599,-84.478977482299
89407,231 WOODLAND AVE,Match,"231 WOODLAND AVE, LEXINGTON, KY, 40502",38.036611544295,-84.493154449812
56508,3061 FIELDSTONE WAY,Match,"3061 FIELDSTONE WAY, LEXINGTON, KY, 40513",38.013771147251,-84.557217481748
89403,1781 SHARKEY WAY,Match,"1781 SHARKEY WAY, LEXINGTON, KY, 40511",38.068547640907,-84.530871438171
77428,801 EAST MAIN STREET,Match,"801 E MAIN ST, LEXINGTON, KY, 40502",38.035184166341,-84.484346366955
92801,120 SYCAMORE RD.,Match,"120 SYCAMORE RD, LEXINGTON, KY, 40502",38.030124497703,-84.479778257738
55899,1410 NORTH FORBES ROAD,Match,"1410 N FORBES RD, LEXINGTON, KY, 40511",38.066102709431,-84.5197321808
90867,201 EASTIN RD.,Match,"201 EASTIN RD, LEXINGTON, KY, 40505",38.06653324697,-84.458237181429
56507,131 N. EAGLE CREEK,Match,"131 N EAGLE CREEK DR, LEXINGTON, KY, 40509",37.999965171386,-84.440876790634
86161,1875 AUGUSTA DR.,Match,"1875 AUGUSTA DR, LEXINGTON, KY, 40505",38.055309151841,-84.439630967554
64372,5555 SPIRIT RIDGE LANE,Match,"5555 SPIRIT RIDGE LN, LEXINGTON, KY, 40515",37.864010440486,-84.427098664311
63288,1790 BRYAN STATION RD,Match,"1790 BRYAN STATION RD, LEXINGTON, KY, 40505",38.063352991507,-84.454388065072
68739,1400 ALEXANDRIA DRIVE,Match,"1400 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.048577934387,-84.552154801639
68737,2333 SIR BARTON WAY,Match,"2333 SIR BARTON WAY, LEXINGTON, KY, 40509",38.025675813614,-84.422856117375
79638,1000 EXPORT ST.,Match,"1000 EXPORT ST, LEXINGTON, KY, 40504",38.036866430174,-84.51370763837
70805,800 ROSE ST. ROOM C-300,Match,"800 ROSE ST, LEXINGTON, KY, 40536",38.032831817334,-84.506721276415
90659,472 HOBERT ESTES RD.,Match,"472 HOBART ESTES RD, LANCASTER, KY, 40444",37.665427555161,-84.522338811634
62191,2094 HARRODSBURG ROAD,Match,"2094 HARRODSBURG RD, LEXINGTON, KY, 40503",38.024795920092,-84.538068128358
85076,1264 E. NEW CIRCLE RD,Match,"1264 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.030208340831,-84.452695578619
67895,1051 CHINOE RD,Match,"1051 CHINOE RD, LEXINGTON, KY, 40502",37.997925156496,-84.480795645105
67893,1316 RUSSELL CAVE RD.,Match,"1316 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.06953477701,-84.478929467627
66326,2630 RICHMOND ROAD,Match,"2630 RICHMOND RD, LEXINGTON, KY, 40509",38.010454529469,-84.456153190106
63058,4391 OLD HARRODSBURG RD,Match,"4391 OLD HARRODSBURG RD, LEXINGTON, KY, 40513",37.996301104155,-84.584676836329
66328,1719 NORTH BROADWAY,Match,"1719 N BROADWAY RD, LEXINGTON, KY, 40505",38.069465028154,-84.469174726117
58942,811 EUCLID AVENUE,Match,"811 EUCLID AVE, LEXINGTON, KY, 40502",38.030187131274,-84.491101211196
79860,2050 VERSAILLES RD. PEDS BLDG.,Match,"2050 VERSAILLES RD, LEXINGTON, KY, 40504",38.04755635786,-84.54215829836
77200,2348 NICHOLASVILLE RD STE. 120,Match,"2348 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.004578614531,-84.518849913642
77202,"3801 MALL ROAD, STE. 135",Match,"3801 MALL RD, LEXINGTON, KY, 40503",37.985253300986,-84.530712605953
78536,1212 VERSAILLES ROAD,Match,"1212 VERSAILLES RD, LEXINGTON, KY, 40508",38.049969701563,-84.519024019478
87249,117 TOWN CENTER DR,Match,"117 TOWNE CENTER DR, LEXINGTON, KY, 40511",38.066933588192,-84.530787210879
78537,9079 OLD RICHMOND ROAD,Match,"9079 OLD RICHMOND RD, LEXINGTON, KY, 40515",37.886566357528,-84.340008454011
87246,411 SOUTHLAND DR,Match,"411 SOUTHLAND DR, LEXINGTON, KY, 40503",38.018506943422,-84.526862697687
89420,1095 ROCKBRIDGE ROAD,Match,"1095 ROCKBRIDGE RD, LEXINGTON, KY, 40515",37.957706480465,-84.49092823858
88572,338 BLACKBURN AVE.,Match,"338 BLACKBURN AVE, LEXINGTON, KY, 40508",38.056664341841,-84.499107689199
92183,1000 TEMPUR WAY,Match,"1000 TEMPUR WAY, LEXINGTON, KY, 40511",38.098401863731,-84.495173241179
74992,1769 ALEXANDRIA DRIVE,Match,"1769 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.038891662282,-84.552608975557
74990,"2220 NICHOLASVILLE, STE. 102",Match,"2220 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.008008586798,-84.517638342533
85414,"4013 NICHOLASVILLE RD, STE.140",Match,"4013 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98016080238,-84.528634956736
69163,1060 CHINOE RD PLAZA,Match,"1060 CHINOE RD, LEXINGTON, KY, 40502",37.997769521367,-84.48071491237
83231,"201 E MAIN STREET, 15TH FLOOR",Match,"201 E MAIN ST, LEXINGTON, KY, 40507",38.045031928439,-84.495456720533
76706,1507 RUSSELL CAVE RD.,Match,"1507 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.071228921661,-84.476591392781
81292,2514 NICHOLASVILLE RD,Match,"2514 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.999661746656,-84.520552928323
75859,3405 NICHOLASVILLE ROAD,Match,"3405 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.988330137274,-84.525238630579
62540,1912 PLAUDIT PLACE,Match,"1912 PLAUDIT PL, LEXINGTON, KY, 40509",38.018545499014,-84.415729620458
74523,1281 E NEW CIRCLE RD,Match,"1281 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.029905438592,-84.4523813345
71495,3001 BLAKE JAMES DR.,Match,"3001 LAKE JAMES DR, LEXINGTON, KY, 40509",38.008236986987,-84.436247548575
75852,2729 TRAILWOOD LANE,Match,"2729 TRAILWOOD DR, LEXINGTON, KY, 40511",38.080657032902,-84.552118746892
61458,2109 CORNERSTONE DR,Match,"2109 CORNERSTONE DR, LEXINGTON, KY, 40509",38.030751014221,-84.444468165891
61459,1816 ALYSHEBA WAY,Match,"1816 ALYSHEBA WAY, LEXINGTON, KY, 40509",38.01736560251,-84.421059532325
84319,1891 AUGUSTA DR,Match,"1891 AUGUSTA DR, LEXINGTON, KY, 40505",38.05572018223,-84.438555848979
59137,2467 NICHOLASVILLE RD,Match,"2467 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.001567791165,-84.520218241441
59136,2925 RICHMOND ROAD,Match,"2925 RICHMOND SRD, LEXINGTON, KY, 40509",38.005183915816,-84.448845496175
59139,2360 WOODHILL DR B15,Match,"2360 WOODHILL DR, LEXINGTON, KY, 40509",38.017278403734,-84.454660885066
59138,4222 SARON DRIVE,Match,"4222 SARON DR, LEXINGTON, KY, 40515",37.967429499018,-84.502187545058
84794,2548 RICHMOND ROAD,Match,"2548 RICHMOND RD, LEXINGTON, KY, 40509",38.011507575374,-84.457360265754
72115,4226 SARON DR,Match,"4226 SARON DR, LEXINGTON, KY, 40515",37.967327298747,-84.5021689632
63640,165 EAST REYNOLDS RD,Match,"165 E REYNOLDS RD, LEXINGTON, KY, 40517",37.990364040415,-84.520903759839
64734,"1300 WINCHESTER ROAD, STE. 3",Match,"1300 WINCHESTER RD, LEXINGTON, KY, 40505",38.042721877051,-84.458358737042
83259,2351 ALUMNI DRIVE,Match,"2351 ALUMNI DR, LEXINGTON, KY, 40517",37.993561978876,-84.461488484151
77811,"1500 BULL LEA ROAD, STE. 130",Match,"1500 BULL LEA RD, LEXINGTON, KY, 40511",38.087823574828,-84.49429781265
85431,170 NORTH EAGEL CREEK,Match,"170 N EAGLE CREEK DR, LEXINGTON, KY, 40509",38.000526246126,-84.439945909419
81072,152 W TIVERTON WAY,Match,"152 W TIVERTON WAY, LEXINGTON, KY, 40503",37.981246234494,-84.53209411258
84340,96 LAREDO DR,Match,"96 LAREDO DR, GEORGETOWN, KY, 40324",38.15923915362,-84.542955522138
83492,4000 TERMINAL DR.,Match,"4000 TERMINAL DR, LEXINGTON, KY, 40510",38.03904167707,-84.598385282452
72129,3100 TATES CREEK RD.,Match,"3100 TATES CREEK RD, LEXINGTON, KY, 40502",38.005099933697,-84.495734112419
73698,2339 WOODHILL DR,Match,"2339 WOODHILL DR, LEXINGTON, KY, 40509",38.017535221238,-84.455253817141
75634,760 WINCHESTER ROAD,Match,"760 WINCHESTER RD, LEXINGTON, KY, 40505",38.0411679006,-84.476185253836
75632,2161 PAUL JONES WAY,Match,"2161 PAUL JONES WAY, LEXINGTON, KY, 40509",38.020398636399,-84.420173656132
64988,915 MURRAY DR.,Match,"915 MURRAY DR, LEXINGTON, KY, 40505",38.04357798887,-84.456760845314
73694,2380 NORMAN LN,Match,"2380 NORMAN LN, LEXINGTON, KY, 40503",38.004751890131,-84.51997010924
73693,327 ROMANY RD,Match,"327 ROMANY RD, LEXINGTON, KY, 40502",38.020135083892,-84.485749226242
62328,4096 NICHOLS PARK DR,Match,"4096 NICHOLS PARK, LEXINGTON, KY, 40503",37.977832792988,-84.533814400941
66918,1504 BRYAN AVENUE,Match,"1504 BRYAN AVE, LEXINGTON, KY, 40505",38.059625208348,-84.466099884031
86516,1980 PAVILLION WAY,Match,"1980 PAVILION WAY, LEXINGTON, KY, 40509",38.02394404126,-84.4180525699
82152,1306 VERSAILLES RD,Match,"1306 VERSAILLES RD, LEXINGTON, KY, 40504",38.049858087634,-84.521674735572
63664,2011 GARDEN SPRINGS DR,Match,"2011 GARDEN SPRINGS DR, LEXINGTON, KY, 40504",38.029664867658,-84.541822335772
71289,345 LAFAYETTE AVE,Match,"345 LAFAYETTE AVE, LEXINGTON, KY, 40502",38.032712722657,-84.492084392196
63423,2350 WOODHILL DR.,Match,"2350 WOODHILL DR, LEXINGTON, KY, 40509",38.017345140045,-84.454949084827
63424,100 MARKET PLACE DR.,Match,"100 MARKETPLACE DR, LEXINGTON, KY, 40503",37.978245413028,-84.529396255323
63667,1429 ALEXANDRIA DRIVE,Match,"1429 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.048083506535,-84.552170699277
63427,540 EUREKA SPRINGS,Match,"540 EUREKA SPRINGS DR, LEXINGTON, KY, 40517",37.996291485,-84.45741341421
66936,3735 PALOMAR CTR,Match,"3735 PALOMAR CENTRE DR, LEXINGTON, KY, 40513",38.003459531439,-84.571166851002
85459,118 EAST NEW CIRCLE RD,Match,"118 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.064680173566,-84.469684773073
82186,162 OLD TODDS ROAD,Match,"162 TODDS RD, LEXINGTON, KY, 40509",38.010261071941,-84.45297703171
60153,5521 ATHENS-BOONESBORO ROAD,Match,"5521 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509",37.961589844519,-84.386626047404
78924,1896 COURTLAND DRIVE,Match,"1896 COURTLAND DR, LEXINGTON, KY, 40505",38.055103887975,-84.443128836983
60151,2851 RICHMOND RD,Match,"2851 RICHMOND SRD, LEXINGTON, KY, 40509",38.006515466609,-84.450941974536
86782,1748 ALYSHEBA WAY,Match,"1748 ALYSHEBA WAY, LEXINGTON, KY, 40509",38.014967190542,-84.423142470483
75419,2700 WILHITE DRIVE,Match,"2700 WILHITE DR, LEXINGTON, KY, 40503",37.996635946493,-84.519068315509
62343,2740 RICHMOND RD,Match,"2740 RICHMOND RD, LEXINGTON, KY, 40509",38.007674532914,-84.452979900169
62344,1935 PLAUDIT PLACE,Match,"1935 PLAUDIT PL, LEXINGTON, KY, 40509",38.01907093375,-84.4153853695
93063,804 EUCLID AVE.,Match,"804 EUCLID AVE, LEXINGTON, KY, 40502",38.030172404138,-84.491278058081
93062,207 S LIMESTONE,Match,"207 S LIMESTONE ST, LEXINGTON, KY, 40508",38.045039256356,-84.499046792556
